Date,Cumulate_day,Month,Weekday,Day,Hour,Temperature,weekdays,Power_price(CNY/kWh),Heating_or_cooling_consumption(kwh),Electrical_equipment_consumption(kwh),Lighting_Power_Consumption(kwh),Total_consumption(kWh)
2023/5/30,150,5,3,30,17,29,2,0.7081,0,22.208055,11.844296,34.052351
2023/5/30,150,5,3,30,18,28,2,0.7081,0,7.01307,3.740304,10.753374
2023/5/30,150,5,3,30,19,27,2,1.2268,0,7.01307,3.740304,10.753374
2023/5/30,150,5,3,30,20,26,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/5/30,150,5,3,30,21,24.8,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/5/30,150,5,3,30,22,24,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/5/30,150,5,3,30,23,22,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/5/30,150,5,3,30,24,22.6,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,1,20,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,2,19,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,3,20.9,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,4,19,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,5,18,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,6,18.8,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,7,18,3,0.2407,0,2.33769,1.246768,3.584458
2023/5/31,151,5,4,31,8,17,3,0.7081,0,11.68845,6.23384,17.92229
2023/5/31,151,5,4,31,9,17,3,0.7081,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,10,19,3,0.7081,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,11,19,3,1.2268,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,12,20.6,3,1.2268,0,11.68845,9.974144,21.662594
2023/5/31,151,5,4,31,13,20,3,1.2268,0,11.68845,9.974144,21.662594
2023/5/31,151,5,4,31,14,19,3,1.2268,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,15,20.9,3,1.2268,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,16,18,3,0.7081,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,17,19,3,0.7081,0,22.208055,11.844296,34.052351
2023/5/31,151,5,4,31,18,18.7,3,0.7081,0,7.01307,3.740304,10.753374
2023/5/31,151,5,4,31,19,18,3,1.2268,0,7.01307,3.740304,10.753374
2023/5/31,151,5,4,31,20,13.6,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,21,13.9,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,22,14.1,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,23,14.4,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/5/31,151,5,4,31,24,14.7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,1,14.9,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,2,15.2,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,3,15.5,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,4,15.7,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,5,16,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,6,17.3,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,7,17,4,0.2407,0,2.33769,1.246768,3.584458
2023/6/1,152,6,5,1,8,19,4,0.7081,4.525041174,11.68845,6.23384,22.44733117
2023/6/1,152,6,5,1,9,22.1,4,0.7081,9.932639657,22.208055,11.844296,43.98499066
2023/6/1,152,6,5,1,10,23,4,0.7081,12.65867296,22.208055,11.844296,46.71102396
2023/6/1,152,6,5,1,11,25,4,1.2268,14.35147526,22.208055,11.844296,48.40382626
2023/6/1,152,6,5,1,12,25.6,4,1.2268,13.20493878,11.68845,9.974144,34.86753278
2023/6/1,152,6,5,1,13,28,4,1.2268,13.85441819,11.68845,9.974144,35.51701219
2023/6/1,152,6,5,1,14,29,4,1.2268,16.44742812,22.208055,11.844296,50.49977912
2023/6/1,152,6,5,1,15,28.4,4,1.2268,15.69092595,22.208055,11.844296,49.74327695
2023/6/1,152,6,5,1,16,30,4,0.7081,15.03374331,22.208055,11.844296,49.08609431
2023/6/1,152,6,5,1,17,29,4,0.7081,13.11056001,22.208055,11.844296,47.16291101
2023/6/1,152,6,5,1,18,30,4,0.7081,7.459696117,7.01307,3.740304,18.21307012
2023/6/1,152,6,5,1,19,28,4,1.2268,0,7.01307,3.740304,10.753374
2023/6/1,152,6,5,1,20,27,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,21,26.4,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,22,23,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,23,22,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/1,152,6,5,1,24,23.3,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,1,20,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,2,20,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,3,20.9,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,4,19.5,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,5,18,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,6,18.7,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,7,18,5,0.2407,0,2.33769,1.246768,3.584458
2023/6/2,153,6,6,2,8,20.6,5,0.7081,5.154193954,11.68845,6.23384,23.07648395
2023/6/2,153,6,6,2,9,23.5,5,0.7081,10.35207484,22.208055,11.844296,44.40442584
2023/6/2,153,6,6,2,10,24,5,0.7081,12.79848469,22.208055,11.844296,46.85083569
2023/6/2,153,6,6,2,11,26,5,1.2268,14.21166353,22.208055,11.844296,48.26401453
2023/6/2,153,6,6,2,12,26.3,5,1.2268,12.85540946,11.68845,9.974144,34.51800346
2023/6/2,153,6,6,2,13,28,5,1.2268,13.36507714,11.68845,9.974144,35.02767114
2023/6/2,153,6,6,2,14,29,5,1.2268,15.81827534,22.208055,11.844296,49.87062634
2023/6/2,153,6,6,2,15,29.4,5,1.2268,15.13167903,22.208055,11.844296,49.18403003
2023/6/2,153,6,6,2,16,30,5,0.7081,14.61430812,22.208055,11.844296,48.66665912
2023/6/2,153,6,6,2,17,29,5,0.7081,12.83093655,22.208055,11.844296,46.88328755
2023/6/2,153,6,6,2,18,28.3,5,0.7081,7.389790251,7.01307,3.740304,18.14316425
2023/6/2,153,6,6,2,19,27,5,1.2268,0,7.01307,3.740304,10.753374
2023/6/2,153,6,6,2,20,26,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,21,27.1,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,22,25,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,23,25,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/2,153,6,6,2,24,24.9,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,1,25,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,2,25.6,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,3,26.2,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,4,25.1,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,5,24,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,6,23.7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,7,23,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,8,23,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,9,24.2,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,10,25,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,11,27,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,12,26.8,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,13,29,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,14,30,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,15,30.8,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,16,31,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,17,32,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,18,30.2,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,19,29,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,20,27,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,21,27.3,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,22,25,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,23,23,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/3,154,6,7,3,24,23,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,1,21,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,2,21.8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,3,22.5,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,4,21.8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,5,21,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,6,22.4,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,7,21,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,8,22.5,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,9,24.5,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,10,26,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,11,27,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,12,26.4,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,13,27,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,14,28,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,15,29.1,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,16,30,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,17,30,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,18,28.6,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,19,28,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,20,27,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,21,26.9,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,22,25,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,23,24,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/4,155,6,1,4,24,25,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,1,24,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,2,23.1,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,3,22.1,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,4,21.6,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,5,21,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,6,22.1,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,7,21,1,0.2407,0,2.33769,1.246768,3.584458
2023/6/5,156,6,2,5,8,22,1,0.7081,4.455135309,11.68845,6.23384,22.37742531
2023/6/5,156,6,2,5,9,23.3,1,0.7081,9.792827926,22.208055,11.844296,43.84517893
2023/6/5,156,6,2,5,10,22,1,0.7081,12.44895536,22.208055,11.844296,46.50130636
2023/6/5,156,6,2,5,11,24,1,1.2268,14.0718518,22.208055,11.844296,48.1242028
2023/6/5,156,6,2,5,12,27.8,1,1.2268,12.92531532,11.68845,9.974144,34.58790932
2023/6/5,156,6,2,5,13,28,1,1.2268,13.57479473,11.68845,9.974144,35.23738873
2023/6/5,156,6,2,5,14,29,1,1.2268,16.0978988,22.208055,11.844296,50.1502498
2023/6/5,156,6,2,5,15,28.9,1,1.2268,15.27149076,22.208055,11.844296,49.32384176
2023/6/5,156,6,2,5,16,30,1,0.7081,14.54440226,22.208055,11.844296,48.59675326
2023/6/5,156,6,2,5,17,29,1,0.7081,12.62121895,22.208055,11.844296,46.67356995
2023/6/5,156,6,2,5,18,28.5,1,0.7081,6.9004492,7.01307,3.740304,17.6538232
2023/6/5,156,6,2,5,19,28,1,1.2268,0,7.01307,3.740304,10.753374
2023/6/5,156,6,2,5,20,26,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,21,25.8,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,22,23,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,23,22,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/5,156,6,2,5,24,22.2,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,1,20,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,2,20.3,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,3,20.5,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,4,19.8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,5,19,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,6,19.5,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,7,19,2,0.2407,0,2.33769,1.246768,3.584458
2023/6/6,157,6,3,6,8,19,2,0.7081,4.664852903,11.68845,6.23384,22.5871429
2023/6/6,157,6,3,6,9,20.7,2,0.7081,9.792827926,22.208055,11.844296,43.84517893
2023/6/6,157,6,3,6,10,21,2,0.7081,12.23923777,22.208055,11.844296,46.29158877
2023/6/6,157,6,3,6,11,21,2,1.2268,13.72232248,22.208055,11.844296,47.77467348
2023/6/6,157,6,3,6,12,23.8,2,1.2268,12.36606841,11.68845,9.974144,34.02866241
2023/6/6,157,6,3,6,13,25,2,1.2268,12.94564195,11.68845,9.974144,34.60823595
2023/6/6,157,6,3,6,14,27,2,1.2268,15.46874601,22.208055,11.844296,49.52109701
2023/6/6,157,6,3,6,15,27.5,2,1.2268,14.78214971,22.208055,11.844296,48.83450071
2023/6/6,157,6,3,6,16,28,2,0.7081,14.2647788,22.208055,11.844296,48.3171298
2023/6/6,157,6,3,6,17,29,2,0.7081,12.48140723,22.208055,11.844296,46.53375823
2023/6/6,157,6,3,6,18,29.5,2,0.7081,7.040260929,7.01307,3.740304,17.79363493
2023/6/6,157,6,3,6,19,29,2,1.2268,0,7.01307,3.740304,10.753374
2023/6/6,157,6,3,6,20,28,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,21,28.3,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,22,26,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,23,25,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/6,157,6,3,6,24,26.9,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,1,25.8,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,2,24.6,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,3,23.5,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,4,22.3,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,5,21,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,6,21.5,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,7,20,3,0.2407,0,2.33769,1.246768,3.584458
2023/6/7,158,6,4,7,8,22,3,0.7081,5.433817411,11.68845,6.23384,23.35610741
2023/6/7,158,6,4,7,9,23.6,3,0.7081,10.56179244,22.208055,11.844296,44.61414344
2023/6/7,158,6,4,7,10,26,3,0.7081,12.93829641,22.208055,11.844296,46.99064741
2023/6/7,158,6,4,7,11,26,3,1.2268,14.2815694,22.208055,11.844296,48.3339204
2023/6/7,158,6,4,7,12,29.2,3,1.2268,12.85540946,11.68845,9.974144,34.51800346
2023/6/7,158,6,4,7,13,31,3,1.2268,13.29517128,11.68845,9.974144,34.95776528
2023/6/7,158,6,4,7,14,33,3,1.2268,15.74836947,22.208055,11.844296,49.80072047
2023/6/7,158,6,4,7,15,32.1,3,1.2268,15.06177317,22.208055,11.844296,49.11412417
2023/6/7,158,6,4,7,16,33,3,0.7081,14.54440226,22.208055,11.844296,48.59675326
2023/6/7,158,6,4,7,17,33,3,0.7081,12.76103068,22.208055,11.844296,46.81338168
2023/6/7,158,6,4,7,18,32.3,3,0.7081,7.319884389,7.01307,3.740304,18.07325839
2023/6/7,158,6,4,7,19,31,3,1.2268,0,7.01307,3.740304,10.753374
2023/6/7,158,6,4,7,20,30,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,21,29.8,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,22,29,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,23,26,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/7,158,6,4,7,24,26.3,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,1,25,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,2,24.3,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,3,23.5,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,4,22.3,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,5,21,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,6,22.7,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,7,21,4,0.2407,0,2.33769,1.246768,3.584458
2023/6/8,159,6,5,8,8,23,4,0.7081,5.084288089,11.68845,6.23384,23.00657809
2023/6/8,159,6,5,8,9,27.4,4,0.7081,10.35207484,22.208055,11.844296,44.40442584
2023/6/8,159,6,5,8,10,28,4,0.7081,12.86839055,22.208055,11.844296,46.92074155
2023/6/8,159,6,5,8,11,29,4,1.2268,14.35147526,22.208055,11.844296,48.40382626
2023/6/8,159,6,5,8,12,29.9,4,1.2268,12.99522119,11.68845,9.974144,34.65781519
2023/6/8,159,6,5,8,13,31,4,1.2268,13.50488887,11.68845,9.974144,35.16748287
2023/6/8,159,6,5,8,14,33,4,1.2268,15.95808707,22.208055,11.844296,50.01043807
2023/6/8,159,6,5,8,15,32.3,4,1.2268,15.13167903,22.208055,11.844296,49.18403003
2023/6/8,159,6,5,8,16,32,4,0.7081,14.40459053,22.208055,11.844296,48.45694153
2023/6/8,159,6,5,8,17,32,4,0.7081,12.48140723,22.208055,11.844296,46.53375823
2023/6/8,159,6,5,8,18,32.2,4,0.7081,6.830543337,7.01307,3.740304,17.58391734
2023/6/8,159,6,5,8,19,32,4,1.2268,0,7.01307,3.740304,10.753374
2023/6/8,159,6,5,8,20,30,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,21,21.5,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,22,20,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,23,20,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/8,159,6,5,8,24,20.7,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,1,20,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,2,19,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,3,20.1,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,4,19.1,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,5,18,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,6,18.5,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,7,18,5,0.2407,0,2.33769,1.246768,3.584458
2023/6/9,160,6,6,9,8,21.1,5,0.7081,4.874570497,11.68845,6.23384,22.7968605
2023/6/9,160,6,6,9,9,24.5,5,0.7081,10.00254552,22.208055,11.844296,44.05489652
2023/6/9,160,6,6,9,10,24,5,0.7081,12.44895536,22.208055,11.844296,46.50130636
2023/6/9,160,6,6,9,11,27,5,1.2268,13.86213421,22.208055,11.844296,47.91448521
2023/6/9,160,6,6,9,12,28.6,5,1.2268,12.43597427,11.68845,9.974144,34.09856827
2023/6/9,160,6,6,9,13,30,5,1.2268,12.87573609,11.68845,9.974144,34.53833009
2023/6/9,160,6,6,9,14,32,5,1.2268,15.25902842,22.208055,11.844296,49.31137942
2023/6/9,160,6,6,9,15,31,5,1.2268,14.43262039,22.208055,11.844296,48.48497139
2023/6/9,160,6,6,9,16,32,5,0.7081,13.70553189,22.208055,11.844296,47.75788289
2023/6/9,160,6,6,9,17,32,5,0.7081,11.78234858,22.208055,11.844296,45.83469958
2023/6/9,160,6,6,9,18,31.8,5,0.7081,6.201390554,7.01307,3.740304,16.95476455
2023/6/9,160,6,6,9,19,31,5,1.2268,0,7.01307,3.740304,10.753374
2023/6/9,160,6,6,9,20,30,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,21,29.3,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,22,27,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,23,25,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/9,160,6,6,9,24,26,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,1,25.4,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,2,24.9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,3,24.3,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,4,21.7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,5,19,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,6,21.1,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,7,20,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,8,21.5,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,9,23,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,10,24,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,11,26,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,12,28.4,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,13,31,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,14,32,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,15,33.3,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,16,34,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,17,34,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,18,32.4,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,19,32,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,20,31,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,21,30.1,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,22,29,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,23,28,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/10,161,6,7,10,24,27.4,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,1,25,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,2,24.4,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,3,23.7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,4,22.9,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,5,22,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,6,22.2,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,7,21,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,8,22,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,9,24.7,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,10,25,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,11,27,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,12,28.9,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,13,30,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,14,32,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,15,28.6,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,16,29,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,17,30,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,18,30.4,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,19,30,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,20,29,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,21,27.8,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,22,27,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,23,26,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/6/11,162,6,1,11,24,22.2,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/12,163,6,2,12,1,23,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/12,163,6,2,12,2,23,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/6/12,163,6,2,12,3,22.9,1,0.2407,0,1.168845,0.3740304,1.5428754
